mfcc_1_mu,mfcc_1_sd,mfcc_2_mu,mfcc_2_sd,mfcc_3_mu,mfcc_3_sd,mfcc_4_mu,mfcc_4_sd,mfcc_5_mu,mfcc_5_sd,mfcc_6_mu,mfcc_6_sd,mfcc_7_mu,mfcc_7_sd,mfcc_8_mu,mfcc_8_sd,mfcc_9_mu,mfcc_9_sd,mfcc_10_mu,mfcc_10_sd,mfcc_11_mu,mfcc_11_sd,mfcc_12_mu,mfcc_12_sd,mfcc_13_mu,mfcc_13_sd,sex,Class
2.210653732,2.241371093,-3.553558537,1.126466277,-0.947620976,2.390339276,-1.110052512,0.72529318,-1.783203829,1.079217013,-1.524372317,0.761907075,-0.080718976,0.420511824,-0.853108741,0.711627483,-0.52701278,0.699456836,-0.760523,0.580100912,-0.037685093,0.523396209,-0.144527854,0.578340892,-0.121320634,0.487989138,1,2
2.419892309,1.64403531,-3.880387429,2.440835268,0.646702,1.131181006,-0.845928389,0.893475474,0.473957286,0.874150761,0.381647651,0.732202533,0.137965543,0.329935574,-0.057904143,0.542701005,0.134884514,0.538405269,-0.107159486,0.585713102,-0.571664874,0.709007651,-0.025301191,0.496341029,-0.04019015,0.323223418,0,5
3.953826757,1.562239103,-3.679183784,1.50627051,-1.191609514,2.466587633,-1.078117027,1.376456425,-0.803374108,1.072933813,-0.960012595,0.797675761,-0.42925893,0.681321248,-0.421987919,0.466350308,-0.324347243,0.792825801,-0.183514973,0.398690726,-0.423596459,0.785313143,-0.137617873,0.53196349,0.129922703,0.397408043,0,9
1.716365918,3.017964459,-3.986610204,1.041943285,-1.543548245,1.371811055,-1.592016933,1.02565027,-1.256042776,0.786715526,-1.051990486,0.846767343,-0.447159473,0.708897262,-0.045615339,0.584992617,-0.278522449,0.440754892,-0.651252694,0.537958752,-0.052296504,0.499337922,-0.087309386,0.3291012,-0.107788104,0.613708114,1,3
-0.492355714,3.413673477,-4.19742449,2.221288686,0.024921449,1.291220056,-0.864810584,1.330580303,-0.306245445,0.860615997,-0.455712827,0.848463239,-0.258154898,0.881875795,-0.198506104,0.74392491,-0.221521184,0.872114618,0.012434306,0.719228845,0.14581549,0.643596887,0.329778571,0.38470489,0.024865531,0.707554554,1,6
3.574889214,2.912691884,-4.403083333,1.192163344,-2.228657976,1.510519257,-2.153173571,0.744431292,-1.304370833,1.104982884,-0.759099171,0.688708267,0.059331714,0.661453652,-0.203380602,0.690510557,-0.581009548,0.483651264,-0.860317452,0.615522299,0.075153452,0.467767464,-0.299990381,0.472310457,-0.273227714,0.614081887,1,3
2.596788571,1.485853474,-3.073256286,2.273022526,0.015066629,1.902889882,-0.8465424,1.078132906,0.237129286,0.800523082,-0.907387629,0.665571123,-0.06942524,0.606153125,-0.286875229,1.152937721,-0.165439829,0.463664109,-0.341745351,0.321658134,-0.5568356,0.600752322,-0.244834171,0.609494592,0.037398506,0.274990034,0,5
1.5781625,4.682900761,-3.350742292,3.008789904,0.621557583,0.993194208,-0.455840833,1.065156235,-0.276781833,1.009642042,-0.540424917,0.873595077,-0.309392438,0.868966629,0.271325875,0.539462685,0.148964688,0.583453457,0.223195875,0.411041116,-0.173872896,0.855388783,0.253226083,0.490036585,0.160684421,0.33628798,0,6
3.017548684,2.074143017,-2.892075,0.507866357,-0.032257382,1.252305743,-0.540326961,0.874783912,-1.54140053,0.646869921,-1.313296974,0.515347598,-0.825383921,0.596844221,-0.474887461,0.975457917,0.001941329,0.630138307,-0.470686987,0.326092572,-0.261469772,0.703076149,-0.687789066,0.381847093,0.06971152,0.406925618,0,8
1.00162186,2.37102714,-4.068937209,1.910366592,-0.180556163,1.463290455,-1.068087044,1.284170996,0.304915116,1.188838823,-0.388410707,0.786335849,-0.356836395,0.686066866,-0.245885814,1.012418348,0.02152007,0.48947992,-0.466407465,0.591559285,-0.253893372,0.404170885,-0.096249153,0.437155597,-0.164016821,0.429748069,1,5
4.572133256,2.627331314,-3.446709302,0.942842878,-1.433856893,1.502762373,-2.476904651,0.973304572,-1.180493209,0.791709435,-1.400822628,0.841002802,0.050044023,0.748439289,0.080722164,0.631442807,-0.70315786,0.437567724,-0.710637884,0.421688083,-0.88950186,0.678192518,-0.157661065,0.544913502,-0.613282558,0.515024215,1,3
0.169077692,3.541052644,-2.932012051,1.848816852,-0.008335641,1.616459253,-1.057519154,1.495784105,-0.748491795,1.258790683,-0.583001308,0.983110569,-0.113017051,0.649447386,-0.220562179,0.721321749,-0.255082513,0.618038693,-0.410576103,0.904566184,0.253565772,0.591630917,-0.047958377,0.518640435,-0.039454231,0.620095526,1,6
0.337896087,3.045898304,-2.838841304,0.96322682,0.679904565,1.648552391,-0.509021435,1.08874703,-1.030223239,0.990056747,-0.758015,0.655343415,-0.639593522,0.520957508,-0.990590937,1.04269466,-0.560286174,0.745191369,-0.585549978,0.758635186,-0.095270761,0.581621346,0.01196563,0.732046084,-0.4562238,0.66306144,1,2
0.408019404,3.780548183,-4.649344681,2.229421219,-0.324465957,1.904414295,-1.141550191,1.624546206,-0.304677747,1.066609137,-0.264824021,0.851401676,-0.254085468,0.84787523,-0.619131572,1.089142454,-0.229135734,0.767488401,-0.215369574,0.721284831,0.169120979,0.593724683,0.556719647,0.420447139,0.268931679,0.426671723,1,6
1.930481026,2.819777771,-4.659502564,1.560939273,-0.323707846,1.639462677,-1.669806282,1.269929583,-1.426211205,1.273947694,-0.911804103,0.554535677,-0.340407769,0.586938856,-0.347465872,0.451224527,-0.129924859,0.457342944,-0.199190923,0.697120978,-0.049757308,0.464642203,0.133351928,0.308380365,-0.280397641,0.64978235,1,0
3.650600841,2.229628419,-3.962058409,1.16817398,-3.496121273,2.086357881,-2.352420909,0.962174274,-0.040233023,0.641070136,-0.686268045,0.654885346,-0.689359064,0.458316351,-1.136127727,0.650211286,-0.131248366,0.39287411,-0.744075432,0.471050694,-0.133688023,0.53767502,0.450797955,0.625201099,-0.219433915,0.69243367,1,4
1.332133721,2.529228044,-2.044384651,0.786480996,0.185687158,0.910222716,-1.469430109,1.374448626,-0.615181,0.544852789,-1.252031256,0.727271721,-0.443685837,0.806714922,-0.419001581,0.820666985,0.186227919,0.289039471,0.116027532,0.430347226,-0.130328056,0.811696133,-0.548736558,0.632206074,-0.130282884,0.480344748,0,3
0.110731389,2.511756069,-2.271269722,1.173187437,1.091916389,1.433993235,-0.415518972,1.32657606,-0.405808,0.982115115,0.002353778,0.686132707,-0.697376833,0.521090947,-0.5525445,0.499518681,0.047695569,0.645453558,-0.149980444,0.541411679,-0.521128611,0.616939641,0.056534161,0.41967016,-0.330764736,0.297561232,0,2
1.285732326,2.462657555,-1.96484186,0.737987972,0.3261499,0.853723066,-1.26726514,1.217943162,-0.736324279,0.384323673,-1.312665884,0.769626675,-0.343044391,0.74984992,-0.478211767,0.840247077,0.122658374,0.369952108,-0.08301771,0.366327421,-0.112632777,0.736308163,-0.525537791,0.514915528,-0.172795356,0.402091748,0,3
1.324421064,2.995516916,-1.968559362,1.02195908,0.641652532,1.27630321,0.147762277,0.976186557,-1.096281691,1.031777434,-0.84485867,0.565877739,-0.394238762,0.393992564,-0.492916787,0.944879199,-0.091668998,0.441319834,-0.51152264,0.601358311,0.039672957,0.569922962,-0.176327043,0.559925655,-0.093802745,0.37074517,0,2
0.879080526,2.10503576,-2.558831579,0.902931204,-0.781925789,1.273915362,-1.177951342,1.019587226,-1.353716679,0.924473681,-0.980156053,0.609451354,0.093949382,0.521216477,-0.346379903,0.551924526,-0.432457816,0.480405125,-0.651165026,0.54785196,0.018568263,0.43253596,-0.474391947,0.42874273,-0.498922239,0.663961631,1,3
-1.190289667,3.385849523,-4.146097917,2.217020656,0.141545504,1.124593149,-0.522958958,0.818364269,-0.581054417,1.154787002,-0.178748521,0.778790426,0.315770604,0.618673426,0.226450021,0.646032412,-0.087774104,0.625218692,0.035135333,0.673065127,0.266795431,0.603010919,0.031056196,0.507486875,0.126292177,0.520008108,1,6
3.187924615,1.500901289,-3.700312821,0.682868654,-1.721147718,1.193338596,-2.379517,1.082932769,-0.512933718,0.555430347,-0.601821362,0.53215135,-0.517000667,0.361858785,-0.968773077,0.453301574,-0.66923359,0.54090957,-0.667448538,0.382271178,-0.323225292,0.434527464,-0.051524462,0.492026541,-0.324897038,0.456293951,1,4
-0.528894273,3.038930724,-4.171629545,2.105626289,-0.002947727,1.6041635,-0.803575723,1.185412939,-0.223873855,1.087939396,-0.654677114,1.046563341,0.047246432,0.529201205,-0.439676182,0.960098978,-0.393009205,0.668969297,-0.284005882,0.68416854,0.346398841,0.343935477,0.538261159,0.379910813,0.345529636,0.397001911,1,6
3.845549848,1.770319167,-5.665831818,1.609393537,-0.62475447,1.730399348,-2.167733091,0.844707343,-1.567785864,1.000460084,-1.595767879,0.525069014,-0.744809076,0.704114473,-0.607276959,0.693106011,-0.937313473,0.489980927,-0.808918318,0.5635388,-0.176661568,0.556627971,0.628941424,0.653761756,0.584823155,0.950958581,1,8
0.177277593,3.268847015,-3.599036341,3.340293619,0.459427561,1.76835201,-0.584899049,1.530589013,-0.092149007,1.149354986,-0.333820829,0.747578428,-0.05281241,0.719208519,-0.501371171,0.964405449,0.132110585,0.444952935,-0.052570268,0.513418493,0.20714922,0.842463123,0.085605293,0.676847364,-0.111031268,0.555728426,0,6
2.225851923,0.685464066,-2.978219231,0.564741662,0.571664885,0.610648645,-0.90898,0.862137697,-1.705930385,0.645992081,-1.556939808,0.563686498,-0.478637985,0.63290857,-1.410602265,0.810839376,-0.138289146,0.354616368,-0.833002115,0.333264779,-0.258477423,0.374363459,-0.947879865,0.536376159,-0.291782837,0.550587326,1,8
2.420883571,1.256544567,-3.825185714,2.562907214,-0.511402071,1.231581079,-1.610774238,1.180026148,-0.284488714,0.907873487,-0.753883346,0.850502606,-0.04714324,0.722813677,-0.772640088,0.63528514,0.297697336,0.328138003,0.153446343,0.355323363,-0.467148,0.66295225,-0.673921857,0.685226317,-0.52670319,0.593457335,0,7
2.378182553,0.600969139,-3.138348936,0.41985509,0.291888021,0.78940442,-1.016259766,0.885258899,-1.644021489,0.627914374,-1.343561702,0.363556132,-0.371978489,0.53561499,-1.176662766,0.72577038,-0.529560664,0.653971772,-1.147258298,0.305126434,-0.415031447,0.228628763,-0.851101085,0.483781054,-0.555410617,0.426121687,1,8
2.814066829,2.093022822,-3.549083171,1.423441102,-0.157211049,1.642931372,-0.609045829,1.319117058,0.162016829,0.985602855,-0.29883142,0.5825052,-0.113069117,0.705019858,-0.130431122,0.890802484,-0.143082596,0.440638186,-0.56504522,0.631897607,-0.320932756,0.52654546,-0.262633146,0.476387214,-0.152160485,0.424984524,1,5
1.818736905,2.300565507,-3.368557143,0.712452337,-1.449907381,1.535604289,-1.587256143,0.914188025,-0.637981357,0.737428008,-0.827259442,0.519325156,-0.436029714,0.501469783,-0.681122524,0.574263735,-0.712870976,0.543985567,-0.674451619,0.456349203,-0.332490167,0.606373383,-0.214306238,0.379933786,-0.359693571,0.615542915,1,7
3.575703211,1.829028563,-2.810407895,0.71850424,-0.525453763,0.983140398,-1.553970342,1.127073903,-1.336633368,0.667269747,-1.161578947,0.840652815,-0.261103097,0.69184238,-0.815721421,0.722237697,0.005756568,0.330539245,-1.045999474,0.508448046,-0.758861342,0.529604212,-0.922736368,0.565008679,-0.404672816,0.461865116,0,1
3.779376842,1.31454144,-4.191403509,0.655781614,-0.815153281,0.934716262,-1.459182982,0.778295522,-1.585784912,0.827575093,-1.308084386,0.440790423,-0.489998237,0.8528395,-0.961899772,0.888281711,-0.845531246,0.665938297,-0.923970035,0.378573643,-0.436535614,0.365589432,-0.430546026,0.433943437,-0.237005189,0.446111428,1,8
1.754666286,2.71678684,-3.619916327,0.842112493,-0.777739327,1.348167214,-1.194259653,1.394900692,-1.179715367,1.166854479,-0.603249184,0.734856237,0.030744102,0.368793135,-0.058998449,0.50234736,-0.352706822,0.642409367,-0.645900422,0.758379367,-0.09710998,0.41128975,0.016830612,0.603682055,-0.187192578,0.539352329,1,3
1.581123056,1.960453463,-2.346600556,1.248671615,0.070661667,0.581810874,-1.47223825,0.894622597,-0.877739806,0.466436026,-0.163014306,0.681179767,-0.759340278,0.52785388,0.030282236,0.399424491,0.586285083,0.407901707,0.027522878,0.515478354,-0.634221972,0.614830013,0.005847469,0.341009893,-0.283295106,0.365342721,0,3
0.283182182,1.774932744,-2.925936364,1.341950764,-0.447925182,1.276221737,-1.063480636,1.243483806,0.500544773,1.185224028,-0.284031077,0.857769663,-1.004857364,0.815844849,-0.271447273,1.276965538,0.291636259,0.295896084,0.079994609,0.503141279,-0.148948955,0.38594445,-0.009963045,0.380092253,-0.142715227,0.395958473,1,5
1.689418205,2.319379768,-1.883606923,1.023987827,1.327966231,0.751860223,-0.283366431,1.010260939,-0.819723209,0.989526538,-1.004059497,0.980289472,-0.303317254,0.388639015,-0.837165667,1.005919362,-0.000756077,0.39772289,-0.841991064,0.498803944,-0.360358615,0.453565463,-0.221172333,0.48680797,-0.262828769,0.314315435,0,2
0.564998405,1.881411927,-3.906995238,1.694803363,-0.13027526,1.078982589,-0.773573,0.891921882,-0.731595167,1.216510493,-0.678606905,0.747845103,-0.439456952,0.827758249,-0.100115643,0.716209657,-0.240510721,0.624085813,-0.458170979,0.730887238,-0.038965705,0.425477468,0.150252695,0.396568018,-0.088513405,0.690477731,1,0
2.171253238,2.05536056,-3.124080732,1.196490792,-1.088752034,1.749510307,-1.661311756,1.241970646,-0.429592693,0.7286941,-0.639012024,0.650251641,-0.697878976,0.674548924,-1.021837171,0.696577528,-0.37292639,0.532184335,-0.945569512,0.514663173,-0.672297854,0.534701735,-0.078228588,0.414211486,-0.588214512,0.495656098,1,7
0.228702541,2.132279311,-3.374452973,2.042697121,0.027949276,1.320085911,-0.955106908,1.037151868,0.359425659,0.750694452,0.185385332,0.553063277,-0.084969162,0.455802385,-0.515067865,0.790977978,-0.004846378,0.434113112,-0.077153611,0.54985513,-0.363248611,0.525626251,-0.058202727,0.524327307,-0.126352565,0.345220084,0,5
4.807675,2.092231516,-3.7217325,1.217563266,-2.107445833,1.980548185,-2.04449925,1.050305397,-0.564023111,0.66051914,-0.474173258,0.855926188,-0.765455847,0.964474249,-0.565172222,0.687556917,-0.621013345,0.756813627,-0.784022667,0.440546862,-0.209338331,0.320293998,-0.055568028,0.516736809,0.007882694,0.501491531,1,7
2.39639775,2.646147822,-2.6563764,2.003382779,-0.7220786,1.632372989,-1.068850463,1.183904544,-0.338650725,0.679553693,0.411725943,0.581805471,0.24340065,0.60441656,0.178871475,0.70899937,0.133948937,0.543383482,-0.456964725,0.532975781,-0.38341605,0.572387288,-0.189235458,0.556910045,-0.0934949,0.482156961,0,1
5.058147368,1.160289447,-2.287709263,2.923605636,0.613406316,1.341251392,-1.705286553,1.501611685,-0.917679263,0.867518404,-0.366655484,0.716369142,-0.283075895,0.611072232,-0.714829816,0.647990778,-0.283958395,0.536987033,-0.822887237,0.605785806,-0.493172682,0.56960685,-0.571272195,0.582183544,-0.220162837,0.438265395,0,9
5.5174,1.615159418,-3.571097895,2.119405986,-0.328560658,1.741712999,-1.478319789,1.186387617,-0.689247105,1.164862703,-0.508104816,0.824070797,0.127908395,0.610462212,-0.849305921,0.585758416,-0.363897921,0.426720918,-0.173776895,0.395053097,-0.622166068,0.651439938,-0.759946184,0.698724521,-0.112082737,0.414544224,0,9
0.257167892,2.681992501,-3.745967568,2.007897921,-0.737131405,1.666192112,-0.601129486,1.071217714,0.207668649,0.871795865,-0.248480784,0.676476735,-0.445214622,0.77674873,-0.260704606,1.081983614,-0.20424616,0.41912563,-0.560142703,0.807362201,-0.146380476,0.610579374,0.088296265,0.39600449,-0.380665027,0.622433089,1,5
0.436013267,2.880304368,-1.626951111,0.759513325,0.622505111,1.522744683,-0.153271333,1.277964397,-0.677514,0.830866826,-0.3691626,0.52272533,-0.563638044,0.473748712,-0.458148956,0.963435221,0.2594452,0.438929088,-0.763596867,0.746678836,-0.195046022,0.434803238,0.006336429,0.379949386,-0.186412296,0.305787602,0,2
5.585561087,1.968599226,-2.625809565,0.715737358,-1.057688348,1.062630873,-2.554866304,1.090340236,-1.580710652,0.519063825,-0.653129013,0.624422274,0.157794252,0.720501454,-0.505143913,0.632414734,-0.583103874,0.472681253,0.286796196,0.504311179,-0.980288739,0.641018392,-0.645240848,0.400951713,-0.39694152,0.382750492,0,4
2.986239348,1.029776428,-3.99793913,0.733514484,-0.698438261,0.903077732,-1.82033413,0.525558526,-1.755410652,0.577547047,-1.559216522,0.441000294,-0.163415804,0.336764257,-0.52587443,0.621234511,-0.329849587,0.423135587,-0.49586413,0.225462493,-0.155200717,0.532491156,-0.850405826,0.327988512,-0.163579278,0.344676231,1,8
2.407085661,3.415123338,-3.700677797,1.113636804,-1.906060593,2.351516017,-1.453189475,1.187667839,-0.452200983,0.828316027,-0.721381746,0.863859785,-0.570362085,0.802578787,-0.380836288,0.63821613,-0.395623168,0.572924449,-0.687763356,0.718624995,-0.156042968,0.59586255,0.146215051,0.478494758,-0.247760441,0.722337414,1,7
1.454162353,2.228947525,-3.798004412,3.081991429,0.728982059,0.711661342,-1.107763059,0.94534441,-0.158153153,0.89953432,0.071726176,0.461400386,-0.206738441,0.751983289,-0.274520994,0.558948917,0.491962588,0.34873639,0.112953974,0.321545488,-0.086879676,0.621887916,0.072682147,0.453306299,-0.098643832,0.37542268,0,0
0.954149149,2.171648159,-3.574823456,3.336082912,0.446801702,1.392499073,-0.452217298,0.911389843,-0.377940511,0.908581783,-0.932951404,0.842097237,-0.238174745,1.002827514,-0.522692787,0.942226315,-0.006037574,0.613440418,0.376842638,0.578125113,0.211346404,0.527486164,-0.288799364,0.645427846,0.076018291,0.495947717,0,0
1.135452051,2.114359186,-2.203113077,1.554938363,-0.864401564,1.417905083,-1.549656923,0.927223528,-1.080427923,0.53315721,-1.580138851,0.789750968,-0.227883846,0.455243194,-0.388258597,0.538322448,-0.006338849,0.413707446,-0.708253385,0.641450503,0.177104077,0.406307757,-0.293480805,0.68577208,0.081654974,0.697622287,1,3
2.17873684,1.867409414,-4.304256,1.673911471,-0.412164588,1.823949192,-0.93119356,0.953533249,-0.07566036,1.437192426,-0.75760296,0.885495847,-0.108398672,0.499381157,-0.17186052,0.947587607,-0.18840584,0.342102081,-0.76559032,0.637767698,-0.22329884,0.325126748,-0.072778688,0.399512472,-0.2238762,0.393246535,1,5
0.43810925,3.82523829,-4.2726375,1.948643612,-0.33040925,1.826890762,-1.0550396,1.403658612,-0.33234425,1.002321924,-0.387908775,0.934275386,-0.2348184,0.962204184,0.01139755,0.690308913,-0.319698725,0.674137078,-0.160877875,0.929113742,0.257972253,0.571088806,0.077860575,0.525502674,0.21997767,0.46375136,1,6
4.387624115,3.013882972,-5.518486538,1.273633184,-1.599069385,1.271049515,-2.510261923,1.071538938,-0.008937269,0.741282018,0.111063038,0.925777445,-0.956152712,0.832477703,0.041220579,0.66133514,-0.506290462,0.479743421,-0.498919631,0.672317019,-0.301326942,0.763722646,0.551559288,0.624952464,0.700568667,0.570660631,1,7
0.622894939,1.765877376,-3.826393333,2.830417813,0.686975303,1.725493967,-0.889600758,0.748565337,0.214001352,0.866485723,-0.242620303,0.574112906,0.008282879,0.37949173,-0.185053939,0.656570368,0.349957161,0.262754373,-0.055068818,0.389776296,-0.451931182,0.70933506,-0.297655924,0.719805371,0.314744121,0.341471894,0,5
2.109028719,1.19700908,-3.1991125,0.728122504,-1.205601781,1.453440662,-2.00305875,1.235051834,-0.41533925,0.560558933,-0.053209952,0.757418277,-0.932237813,0.35853193,-0.812746906,0.641072357,-0.356302381,0.539628648,-1.186122188,0.283365226,-0.815210625,0.342715501,-0.160749813,0.370796938,-0.533456063,0.476927943,1,7
2.2923275,1.514899604,-1.796189792,0.710475444,0.554291813,1.567059282,-0.176364381,0.970564037,-0.874446888,0.70082338,-0.899814854,0.571565031,-0.96345951,0.614490843,-0.566492563,0.838600959,-0.308614542,0.60307732,-0.8293925,0.608916413,-0.612504267,0.483496078,-0.03880204,0.414438956,-0.346510625,0.323182821,0,8
1.13085748,1.982088264,-4.195408,1.210593871,-0.37466828,1.095375936,-1.4669024,1.38437371,-0.63120036,0.814113061,-0.7258832,0.898474459,-0.4474534,0.555800039,0.02009136,0.583295753,-0.02416604,0.366693627,-0.1997606,0.527182584,-0.257062636,0.457552765,-0.0834668,0.376533083,-0.130035204,0.459355978,1,0
2.127302424,1.445182919,-4.090530303,2.964228539,-0.14139697,1.437143647,-0.914244879,1.26243475,-0.003926667,0.972165836,-0.197579473,0.612237577,0.122093552,0.514186088,-0.057804982,0.579334378,0.274077879,0.423307679,-0.128972636,0.402950913,-0.648778591,0.599329048,-0.297158455,0.60229511,0.091336058,0.352869752,0,9
