A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,Class
-0.00008191,-0.00032151,-0.0003302,0.00102848,0.00085398,-0.00021903,-0.00022307,0.00016634,-0.00012374,0.00163265,0.00187935,-0.00062029,-0.00002055,0.00006519,0.00000601,0.00015976,0.0002388,-0.00002669,-0.00003227,0.0000381,-0.00000046,0.00016114,0.00017532,-0.00005216,0.00046809,0.00135463,0.00030454,0.00256559,0.00006862,0.00028855,0.00004993,0.00024378,P
-0.00016046,0.0000458,-0.00031664,0.00235337,0.00270197,-0.00042222,-0.00037311,0.00040614,-0.0001365,0.00333322,0.0053725,-0.00148607,-0.0000231,0.00010803,0.00000399,0.00038967,0.00054353,-0.00005976,-0.00004413,0.00007053,-0.00000375,0.00050017,0.0010274,-0.00025464,0.00035792,0.00360794,0.00056815,0.00649481,0.00011055,0.00067144,0.00008328,0.00117071,P
-0.00023372,0.00041716,-0.00030985,0.00371387,0.00476538,-0.00063934,-0.00051612,0.00063855,-0.0001556,0.00441937,0.00746796,-0.00200312,-0.00001928,0.00009773,0.00000179,0.00035803,0.000543,-0.00005714,-0.00003763,0.00006116,-0.00000503,0.00028583,0.00055144,-0.00013606,0.00056979,0.0060754,0.00083566,0.00890583,0.00009963,0.00065292,0.00007199,0.00063584,P
-0.0002675,0.00083189,-0.0003475,0.00628113,0.00958851,-0.00105272,-0.00061442,0.00095104,-0.00019682,0.00566128,0.00978556,-0.00221212,-0.00001126,0.00013824,-0.00001255,0.00085575,0.00160771,-0.0001378,-0.00003277,0.00010416,-0.00001374,0.00041397,0.00077253,-0.00006967,0.0009404,0.01151088,0.00114923,0.01151958,0.00013927,0.00182648,0.00011006,0.00087922,P
-0.00024764,0.00100828,-0.00032588,0.0067438,0.01091832,-0.00107885,-0.0005706,0.00105397,-0.00019759,0.00393454,0.00556292,-0.00120473,0.00000473,0.000042,0.00000515,0.00011016,0.00031662,-0.00000622,0.00001044,0.00002451,-0.00000018,-0.00041113,-0.00100539,0.00023986,0.00108819,0.01287837,0.00121469,0.00691939,0.00004257,0.0003353,0.00002664,0.00111237,P
-0.00027882,0.00121471,-0.00034079,0.00802329,0.01443156,-0.00093833,-0.00058055,0.0013032,-0.00021005,0.0031028,0.00353581,-0.00066845,-0.00001075,0.00007118,-0.00000514,0.00044121,0.00121146,0.00004845,-0.00000343,0.00008594,-0.0000043,-0.00028681,-0.000699,0.00018492,0.00129205,0.01653855,0.00144204,0.00475144,0.00007217,0.00129021,0.00008612,0.00077785,P
-0.00031151,0.00110044,-0.00028345,0.00695429,0.01374143,-0.00049293,-0.00056156,0.00123809,-0.00017154,0.00282491,0.00521464,-0.00029108,-0.00000908,-0.00003174,0.00001593,-0.00029695,-0.0001917,0.00012372,0.00000527,-0.00001809,0.0000107,-0.00007719,0.00046634,0.00010483,0.00117829,0.01540883,0.00137027,0.00593778,0.00003666,0.00037448,0.00002167,0.00048417,P
-0.00042722,0.00123393,-0.00030356,0.00922462,0.02250948,-0.00019574,-0.0006934,0.00148284,-0.00017521,0.00460769,0.01205627,-0.00009944,-0.00005259,0.00006067,-0.00000914,0.00103197,0.00398548,0.00013509,-0.00005993,0.00011125,-0.00000167,0.00081036,0.00310984,0.00008711,0.00134061,0.02432712,0.00164631,0.01290715,0.00008081,0.00411913,0.00012638,0.00321486,P
-0.00040567,0.00099517,-0.00024712,0.01069375,0.02544895,-0.00009667,-0.00065231,0.00127404,-0.00012625,0.00478463,0.01285583,0.00004541,0.00000634,-0.00007022,0.0000166,0.0004321,0.00086455,0.00002914,0.00001209,-0.00006141,0.0000144,0.00005204,0.00023516,0.0000426,0.00110272,0.02760462,0.00143688,0.0137174,0.00007244,0.00096696,0.00006423,0.00024459,P
-0.00036315,0.00087632,-0.00021269,0.00934862,0.02853769,-0.00189663,-0.00057927,0.00123052,-0.00009035,0.00237248,0.01685841,-0.00074478,0.00001119,-0.00003128,0.00000906,-0.00035398,0.00081283,-0.00047367,0.00001922,-0.00001145,0.00000945,-0.00063478,0.00105331,-0.00020794,0.00097214,0.03008976,0.00136305,0.01704081,0.00003443,0.00100516,0.00002429,0.00124725,P
-0.00026289,0.00070703,-0.00015545,0.00855637,0.02541131,-0.00134232,-0.00040077,0.00117741,-0.00003753,0.00098734,0.01454552,-0.00063363,0.00002949,-0.00004979,0.00001684,-0.00023302,-0.00091952,0.00016303,0.0000525,-0.00001562,0.00001554,-0.00040739,-0.00068026,0.00003269,0.00077017,0.02684675,0.00124431,0.01459276,0.00006027,0.0009625,0.00005694,0.00079359,P
-0.00022458,0.00067464,-0.00012839,0.00761823,0.0265234,-0.00167513,-0.00031544,0.00128133,0.00000185,0.00497993,0.0272591,0.0000152,0.00001277,-0.0000108,0.00000902,-0.00031271,0.0003707,-0.00011094,0.00002844,0.00003464,0.00001313,0.00133086,0.00423786,0.00021628,0.00072254,0.0276466,0.00131958,0.02771026,0.000019,0.00049751,0.0000467,0.00444718,P
-0.00017759,0.00060786,-0.00009455,0.00979549,0.02889775,-0.00023511,-0.0002016,0.00135784,0.00004452,0.00797615,0.02883604,0.00033635,0.00001424,-0.00002024,0.00001026,0.00065977,0.0007195,0.00043637,0.0000345,0.00002319,0.00001293,0.00090795,0.00047786,0.00009732,0.00064029,0.03051372,0.00137344,0.02992072,0.00002678,0.0010693,0.00004353,0.00103062,P
-0.0001408,0.00060957,-0.00007108,0.00953874,0.02989225,-0.00081786,-0.00014092,0.00139532,0.00006601,0.00943721,0.0313872,-0.0000157,0.0000115,0.00000053,0.00000733,-0.00008023,0.00031078,-0.00018211,0.00001896,0.00001171,0.00000672,0.00045658,0.00079724,-0.00011001,0.00062965,0.03138795,0.00140397,0.03277526,0.00001365,0.00036903,0.00002328,0.00092529,P
-0.00024313,0.00112183,0.00003616,0.00958979,0.03026969,-0.00066933,-0.00017556,0.00129183,0.00009099,0.00778905,0.02721,-0.00070896,-0.00003529,0.00017664,0.00003698,0.0000176,0.00013015,0.00005122,-0.00001195,-0.00003569,0.00000861,-0.00056833,-0.00144041,-0.00023906,0.00114845,0.03175951,0.00130688,0.02831177,0.00018389,0.00014097,0.00003861,0.00156683,P
-0.00027299,0.00133428,0.00014026,0.00850018,0.02679524,-0.00050032,-0.000197,0.00099358,0.00012547,0.00639771,0.02238109,-0.00048938,-0.00000786,0.00005591,0.00002739,-0.00028674,-0.00091433,0.00004448,-0.00000564,-0.00007849,0.00000907,-0.00036614,-0.00127076,0.00005779,0.00136912,0.02811562,0.00102066,0.02328269,0.00006275,0.00095927,0.00007921,0.00132372,P
-0.00024269,0.00154463,0.00022621,0.00759387,0.02335281,-0.00043729,-0.00017217,0.00076083,0.00015599,0.00672064,0.02207391,-0.00036131,0.00000891,0.00006187,0.00002528,-0.00026656,-0.00101248,0.00001854,0.0000073,-0.00006846,0.00000898,0.00009498,-0.00009035,0.00003767,0.00157986,0.02456037,0.00079551,0.02307715,0.00006743,0.00104715,0.00006943,0.00013639,P
-0.00000134,0.0011442,0.00022668,0.00598675,0.01834685,-0.0005268,0.00002865,0.00059309,0.00017874,0.00461359,0.01565221,-0.0003753,0.00007099,-0.00011777,0.00000014,-0.00047268,-0.00147234,-0.00002633,0.00005906,-0.00004933,0.00000669,-0.00061972,-0.00188873,-0.00000412,0.00116644,0.0193061,0.0006201,0.01632231,0.00013751,0.00154658,0.00007725,0.00198781,P
0.00019485,0.00100914,0.00024864,0.00559856,0.01667206,-0.00068779,0.00020728,0.00053567,0.00020908,0.00486901,0.01480654,-0.00026628,0.00006329,-0.00004357,0.00000708,-0.00012522,-0.00054026,-0.00005193,0.00005762,-0.00001852,0.00000979,0.00008239,-0.0002728,0.00003517,0.00105743,0.01760041,0.00061125,0.01558884,0.00007716,0.000557,0.00006131,0.00028713,P
0.00028315,0.00075115,0.00026211,0.00455298,0.01361172,-0.0007707,0.00028508,0.00037883,0.00022536,0.00325287,0.01064871,-0.00015289,0.00002597,-0.00007588,0.00000396,-0.00030752,-0.0009001,-0.00002439,0.00002288,-0.00004613,0.00000479,-0.00047534,-0.00122289,0.00003335,0.00084445,0.01437367,0.00052495,0.01113551,0.0000803,0.0009515,0.00005171,0.00131245,P
0.00029401,0.00060335,0.00024686,0.00378454,0.01176809,-0.0007585,0.00028246,0.00036612,0.00021862,0.00232941,0.00871158,-0.00015484,0.0000031,-0.00004223,-0.00000436,-0.00021955,-0.00052675,0.00000349,-0.00000075,-0.00000363,-0.00000193,-0.00026384,-0.00055347,-0.00000056,0.00071513,0.01238491,0.00051149,0.00901897,0.00004257,0.00057069,0.00000418,0.00061314,P
0.0002923,0.0005093,0.00023347,0.00232543,0.00824017,-0.00084193,0.00026529,0.00041286,0.00021353,0.00192716,0.00806222,-0.00011107,-0.00000059,-0.00003243,-0.00000462,-0.00050314,-0.00121653,-0.00002877,-0.00000592,0.00001611,-0.00000175,-0.00013871,-0.00022392,0.0000151,0.00063192,0.0086033,0.00053519,0.0082901,0.00003276,0.00131678,0.00001726,0.00026383,P
0.00026529,0.00023897,0.00021319,0.00109858,0.00534069,-0.00090806,0.00027922,0.00038825,0.00020747,0.00151435,0.00739099,-0.00010993,-0.0000075,-0.00007509,-0.00000563,-0.00034079,-0.00080541,-0.00001837,0.00000387,-0.00000683,-0.00000168,-0.00011467,-0.00018645,0.00000031,0.00041585,0.00552761,0.00052129,0.00754534,0.00007568,0.00087473,0.00000803,0.00021889,P
0.00028528,0.00015128,0.00021445,-0.00022909,0.00432431,-0.00072082,0.00030135,0.0003902,0.00021656,0.00134102,0.00740296,-0.00010994,0.00000714,-0.00003132,0.00000045,-0.00047417,-0.00036299,0.00006687,0.0000079,0.00000069,0.00000325,-0.0000619,0.00000427,0,0.00038763,0.00438995,0.00053848,0.00752424,0.00003212,0.00060089,0.00000857,0.00006205,P
0.00022658,-0.00002275,0.000183,-0.00002202,0.00534619,-0.00046621,0.00028226,0.00035314,0.00018971,0.00115929,0.00628849,-0.00013349,-0.00001631,-0.00004834,-0.00000873,0.00005752,0.00028385,0.00007072,-0.0000053,-0.00001029,-0.00000746,-0.00005048,-0.00030957,-0.00000654,0.00029214,0.00536652,0.00049028,0.00639585,0.00005176,0.00029813,0.00001377,0.00031373,P
0.00028571,0.0000644,0.00016254,0.00017979,0.00566286,-0.00015865,0.00028958,0.00035022,0.00017676,0.00153901,0.00646052,-0.00014234,0.00001642,0.00002421,-0.00000568,0.00005606,0.00008796,0.00008543,0.00000203,-0.00000081,-0.0000036,0.00010548,0.00004779,-0.00000246,0.00033496,0.00566793,0.0004876,0.00664282,0.0000298,0.00013483,0.00000421,0.00011582,P
0.00022911,-0.00007562,0.00015118,0.00077342,0.00474825,-0.00013238,0.00027896,0.00027383,0.00015965,0.00184005,0.00636234,-0.00011298,-0.00001617,-0.00004,-0.00000325,0.00016961,-0.00026132,0.0000075,-0.00000303,-0.00002183,-0.00000489,0.00008601,-0.00002805,0.00000839,0.00028472,0.00481265,0.00042225,0.00662404,0.00004327,0.00031162,0.00002257,0.00009086,P
0.00023172,-0.00013653,0.00016456,0.00066386,0.00331174,0.00003708,0.00029109,0.00018832,0.00016999,0.00307234,0.00779402,-0.00030353,0.00000087,-0.0000203,0.00000446,-0.00003652,-0.00047884,0.00005649,0.00000404,-0.0000285,0.00000345,0.00041076,0.00047723,-0.00006352,0.0003153,0.00337782,0.00038613,0.00838321,0.00002081,0.00048354,0.00002899,0.00063286,S
0.00012524,-0.00033197,0.00018112,0.00106011,0.00358618,0.00001489,0.00021974,-0.00001366,0.00017755,0.00341163,0.0075598,-0.00038025,-0.00002878,-0.00005282,0.00000447,0.0001071,0.00007417,-0.000006,-0.00001928,-0.00005459,0.00000204,0.0000917,-0.0000633,-0.00002073,0.00039836,0.00373962,0.00028284,0.00830267,0.00006032,0.00013041,0.00005793,0.00011334,S
0.00018763,-0.00033803,0.00019051,0.00139044,0.00387241,-0.00006741,0.0003597,-0.00007675,0.0001968,0.00334888,0.00689618,-0.00043031,0.00001733,-0.00000168,0.00000261,0.00009176,0.00007951,-0.00002286,0.00003888,-0.00001753,0.00000535,-0.00001743,-0.00018434,-0.0000139,0.000431,0.00411502,0.00041713,0.00767837,0.00001761,0.00012355,0.00004298,0.00018568,S
0.00019459,-0.00033657,0.00018492,0.00158665,0.005399,-0.00010434,0.00037562,-0.00014933,0.00019124,0.00209105,0.00496466,-0.00016494,0.00000232,0.00000049,-0.00000186,0.0000654,0.00050886,-0.00001231,0.00000531,-0.00002419,-0.00000185,-0.00041928,-0.00064384,0.00008846,0.00043051,0.00562828,0.00044717,0.00538958,0.00000302,0.0005132,0.00002484,0.0007734,S
0.00022924,-0.00032624,0.00017253,0.00149957,0.00575954,-0.00012704,0.00042912,-0.00015425,0.00016816,0.0019899,0.00498738,-0.00012204,0.00001083,0.00000323,-0.00000387,-0.00002721,0.00011267,-0.00000709,0.00001672,-0.00000154,-0.00000721,-0.00003161,0.0000071,0.00001341,0.00043446,0.00595291,0.00048602,0.00537108,0.00001194,0.00011612,0.00001827,0.00003506,S
0.0001489,-0.00034467,0.00014771,0.00107062,0.0054936,-0.00012636,0.00025439,-0.00022968,0.00012805,0.00181422,0.00460911,-0.00011057,-0.00002295,-0.00000526,-0.00000709,-0.00012256,-0.00007598,0.00000019,-0.00004992,-0.00002155,-0.00001146,-0.0000502,-0.00010808,0.00000328,0.00040347,0.00559838,0.00036587,0.00495454,0.00002459,0.0001442,0.00005557,0.00011921,S
0.00013217,-0.00028466,0.0001297,0.00069611,0.004307,-0.00020958,0.00022488,-0.00018115,0.00010884,0.00195371,0.00445602,-0.00020558,-0.0000054,0.00001936,-0.00000581,-0.00012081,-0.00038278,-0.00002685,-0.00000952,0.00001565,-0.0000062,0.000045,-0.00004938,-0.00003065,0.00033959,0.00436792,0.0003086,0.00486984,0.00002092,0.00040229,0.00001934,0.0000735,S
0.00025506,-0.00014509,0.00013444,0.00007096,0.00363512,-0.00023111,0.00045512,-0.0000011,0.00013373,0.00143511,0.00332818,-0.00016297,0.00003511,0.00003988,0.00000135,-0.00017861,-0.00019196,-0.00000615,0.00006578,0.00005144,0.00000711,-0.00014817,-0.00032224,0.00001217,0.00032277,0.00364315,0.00047436,0.00362807,0.00005315,0.00026228,0.00008381,0.00035488,S
0.0003751,-0.00003078,0.0001374,0.00015321,0.00328698,-0.00022416,0.00066487,0.00014612,0.0001507,0.00125332,0.00288067,-0.00015425,0.0000343,0.00003266,0.00000085,0.0000235,-0.00009947,0.00000199,0.00005993,0.00004206,0.00000485,-0.00005194,-0.00012786,0.00000249,0.00040066,0.00329818,0.00069722,0.00314529,0.00004737,0.00010223,0.00007338,0.00013803,S
0.00047631,0.00002965,0.00014246,0.00036329,0.00301201,-0.00020722,0.00082508,0.00021878,0.00016644,0.00111324,0.00251498,-0.00013527,0.00003265,0.0000195,0.00000163,0.00006777,-0.0000887,0.00000546,0.00005168,0.00002344,0.00000508,-0.00004519,-0.00011796,0.00000612,0.00049804,0.00304091,0.00086967,0.00275368,0.00003806,0.00011176,0.00005697,0.00012647,S
0.0003879,-0.0000216,0.00012436,0.00063392,0.00265349,-0.00017441,0.00063727,0.00009622,0.00013733,0.00099724,0.0020918,-0.00013274,-0.00002679,-0.00001553,-0.00000548,0.00008201,-0.00010864,0.00000994,-0.00005691,-0.00003714,-0.00000882,-0.00003515,-0.00012824,0.00000077,0.00040792,0.00273373,0.00065896,0.00232114,0.00003145,0.00013648,0.00006853,0.00013297,S
0.00028833,-0.00006831,0.00010375,0.0004441,0.00216042,-0.0001455,0.00044719,-0.00000954,0.0001063,0.00081186,0.00160402,-0.00010827,-0.00002766,-0.00001297,-0.00000573,-0.00005273,-0.00013696,0.00000803,-0.0000528,-0.00002938,-0.00000862,-0.00005149,-0.00013549,0.0000068,0.00031395,0.00221039,0.00045975,0.00180104,0.00003108,0.00014698,0.00006103,0.00014511,S
0.00020032,-0.00010001,0.00008043,0.00046949,0.00190932,-0.00014644,0.00028883,-0.00008393,0.00007353,0.0006881,0.00131056,-0.00008718,-0.00002445,-0.00000881,-0.00000648,0.00000705,-0.00006975,-0.00000026,-0.00004399,-0.00002066,-0.0000091,-0.00003438,-0.00008152,0.00000586,0.00023791,0.00197164,0.00030964,0.00148278,0.00002678,0.00007011,0.00004945,0.00008866,S
0.00019702,-0.00007662,0.00007359,0.00052562,0.00191283,-0.00016663,0.00027837,-0.00006022,0.00006659,0.00066202,0.0012557,-0.00008323,-0.000001,0.00000709,-0.00000207,0.00001701,0.00000106,-0.00000612,-0.00000317,0.00000718,-0.0000021,-0.0000079,-0.00001662,0.0000012,0.00022384,0.00199071,0.00029249,0.00142196,0.00000745,0.00001811,0.00000813,0.00001844,S
0.0001978,-0.00006643,0.00006949,0.00057315,0.00188723,-0.0001832,0.00027202,-0.00005221,0.00006322,0.00064489,0.00121001,-0.000086,0.00000021,0.00000283,-0.00000114,0.0000132,-0.00000711,-0.0000046,-0.00000176,0.00000223,-0.00000094,-0.00000476,-0.00001269,-0.00000077,0.00021992,0.00198083,0.00028411,0.00137383,0.00000306,0.00001569,0.00000299,0.00001358,S
0.00034748,-0.00002614,0.00008204,0.00056147,0.00181863,-0.00016932,0.00052253,0.00000123,0.00008797,0.00066153,0.00123433,-0.00009059,0.00004402,0.00001185,0.00000369,-0.00000344,-0.00002018,0.00000408,0.00007368,0.00001572,0.00000728,0.00000489,0.00000715,-0.00000135,0.00035799,0.00191085,0.00052988,0.00140336,0.00004574,0.00002087,0.00007569,0.00000877,S
0.00033494,-0.00001437,0.00007838,0.00042578,0.00159473,-0.00015164,0.00049246,0.00000968,0.00008513,0.00054209,0.00108401,-0.00009168,-0.0000038,0.00000357,-0.00000111,-0.00004112,-0.00006785,0.00000536,-0.00000911,0.00000256,-0.00000086,-0.00003619,-0.00004555,-0.00000033,0.00034429,0.00165754,0.00049986,0.00121546,0.00000533,0.00007952,0.0000095,0.00005818,S
0.00032385,0.00000577,0.00007247,0.00049519,0.00153413,-0.00012252,0.00046625,0.00003107,0.00007877,0.00049906,0.00119591,-0.00009633,-0.000003,0.00000544,-0.0000016,0.00001876,-0.00001638,0.00000787,-0.00000708,0.00000578,-0.00000172,-0.00001163,0.00003024,-0.00000125,0.00033191,0.00161672,0.00047388,0.00129944,0.00000642,0.00002612,0.0000093,0.00003243,S
0.00018061,-0.00002518,0.00005917,0.00045509,0.00151027,-0.00009586,0.00020559,-0.00001398,0.00005396,0.00046577,0.00137567,-0.00011687,-0.00005305,-0.00001146,-0.00000492,-0.00001485,-0.00000884,0.00000987,-0.00009654,-0.00001669,-0.00000919,-0.00001233,0.00006658,-0.00000761,0.00019172,0.00158026,0.00021302,0.00145708,0.0000545,0.0000199,0.0000984,0.00006814,S
0.00267373,0.00059285,-0.00019321,0.00064906,0.00164425,-0.00008195,0.00478533,0.00108052,-0.00042378,0.00051831,0.00160997,-0.00012745,0.00092338,0.0002289,-0.00009348,0.00007184,0.00004962,0.00000516,0.0016962,0.00040537,-0.00017694,0.00001946,0.00008678,-0.00000392,0.00274547,0.00176962,0.00492407,0.00169614,0.00095591,0.00008746,0.00175292,0.00008902,S
0.00697037,0.00050376,-0.00072485,0.00054957,0.00155357,-0.0000769,0.01178308,0.0006747,-0.00131571,0.00050301,0.0014787,-0.00011892,0.00116125,-0.00002408,-0.00014369,-0.00002689,-0.00002451,0.00000136,0.00189128,-0.00010968,-0.00024106,-0.00000414,-0.00003548,0.0000023,0.00702604,0.0016497,0.01187549,0.00156643,0.00117036,0.00003641,0.00190974,0.00003579,S
0.01367719,-0.00052545,-0.00127031,0.00041774,0.00138458,-0.0000825,0.01704573,0.00024582,-0.0019386,0.00048399,0.00118072,-0.0000924,0.00197259,-0.00030271,-0.00016043,-0.00003877,-0.0000497,-0.00000165,0.00154784,-0.00012614,-0.0001832,-0.00000559,-0.00008764,0.0000078,0.0137461,0.00144858,0.01715737,0.00127941,0.00200212,0.00006306,0.00156374,0.00008816,S
0.01530228,-0.0016564,-0.00133455,0.00026183,0.00115016,-0.00007147,0.01380321,-0.00094438,-0.00162742,0.0004309,0.00091266,-0.00006656,0.00045141,-0.00031415,-0.00001784,-0.00004331,-0.00006512,0.00000307,-0.0009007,-0.00033061,0.00008644,-0.00001475,-0.00007446,0.00000718,0.01544941,0.00118175,0.01393086,0.00101146,0.00055026,0.00007826,0.00096335,0.00007625,S
0.01638476,-0.00207138,-0.00129173,0.00015947,0.00104543,-0.00007292,0.00952358,-0.00088844,-0.00106393,0.00037726,0.00075647,-0.00005435,0.00032802,-0.00012575,0.00001298,-0.00003102,-0.00003174,-0.00000044,-0.00129686,0.00001695,0.00017076,-0.00001625,-0.00004733,0.0000037,0.01656561,0.00106004,0.00962392,0.00084707,0.00035154,0.00004438,0.00130816,0.00005018,S
0.01171886,-0.00166429,-0.00089867,0.00013651,0.00098407,-0.00006737,0.00446501,-0.00068656,-0.00045772,0.00030761,0.00065391,-0.0000368,-0.00145809,0.00012721,0.00012283,-0.00000717,-0.00001918,0.00000173,-0.0015808,0.00006309,0.00018944,-0.00002177,-0.00003205,0.00000548,0.01187052,0.00099577,0.00454062,0.00072359,0.00146878,0.00002055,0.00159336,0.00003913,S
0.00858145,-0.001547,-0.00063399,0.00008033,0.00096737,-0.00006891,0.00304821,-0.00064876,-0.00025182,0.0002502,0.00060298,-0.0000286,-0.0010458,0.0000391,0.00008823,-0.00001873,-0.00000557,-0.00000051,-0.00047227,0.0000126,0.00006863,-0.00001914,-0.00001698,0.00000273,0.0087428,0.00097314,0.00312664,0.00065345,0.00105025,0.00001954,0.00047739,0.00002573,S
0.00528896,-0.00154158,-0.00032342,0.00011125,0.00090972,-0.0000612,0.00214294,-0.00055989,-0.00012815,0.00018348,0.00056279,-0.00001974,-0.00094071,0.00000155,0.00008873,0.00000883,-0.00001647,0.0000022,-0.00025865,0.00002539,0.00003533,-0.00001906,-0.00001148,0.00000253,0.00551853,0.00091854,0.00221858,0.00059227,0.00094489,0.00001882,0.00026228,0.0000224,S
0.00456397,-0.00145651,-0.00024225,0.00011482,0.0007236,-0.00006245,0.00209226,-0.00060438,-0.00010879,-0.00004012,0.0004285,-0.00004577,-0.00025,0.00002933,0.00002799,0.00000123,-0.00006418,-0.00000043,-0.00001748,-0.00001534,0.00000668,-0.0000771,-0.00004631,-0.00000898,0.00479687,0.00073531,0.00218052,0.0004328,0.00025326,0.00006419,0.00002419,0.00009039,S
0.00369226,-0.00124013,-0.00018919,0.00012299,0.00049467,-0.00005955,0.00186088,-0.00057113,-0.00009923,-0.00029888,0.00026682,-0.00006664,-0.00025639,0.00006364,0.00001561,0.0000024,-0.00006733,0.00000085,-0.00006805,0.00000978,0.00000281,-0.00007611,-0.00004755,-0.00000614,0.00389956,0.0005132,0.00194907,0.00040616,0.00026463,0.00006738,0.00006881,0.00008995,S
0.00299356,-0.00127277,-0.00014298,0.00001979,0.0003131,-0.00006754,0.00157556,-0.0006804,-0.00008399,-0.00055974,0.00010741,-0.00011743,-0.00018387,-0.00000859,0.00001216,-0.00002716,-0.00004778,-0.0000021,-0.00007508,-0.00002876,0.00000401,-0.00006865,-0.00004195,-0.00001337,0.00325604,0.00032091,0.00171825,0.00058192,0.00018447,0.000055,0.0000805,0.00008155,S
0.0102127,0.00050784,-0.0015322,-0.0000712,0.00023412,-0.00006829,0.00559308,0.00022514,-0.00088179,-0.00065827,0.00001647,-0.0001278,0.00180479,0.00044515,-0.0003473,-0.00002275,-0.00001974,-0.00000019,0.00100438,0.00022639,-0.00019945,-0.00002463,-0.00002273,-0.00000259,0.01033948,0.00025406,0.00566663,0.00067076,0.00189104,0.00003012,0.00104872,0.00003362,S
